LMG35	WINRATE	NMATCHES	event	PWINRATE	WML20	FOUNDED	HWINRATE	HHWINRATE	ID	WINRATE6	DEATH_AVG	DEATH_L25	KILL_AVG	TOP500B	LMG35V2	LMAVGV2	COUNTERS3	WINRATE3	WMG35	WMAVG	DPC	HHHWR_SUM	HHHWR_AVG
-0.0586	5	544	lose	50	-0.1195	-100205150	-17	7	4262159028	2	-4	5	-3	-5	-4	36	-0.0295	6	8	228	1065	-10	-5.0
-0.0598	-2	219	win	41	-0.0065	-69315476	-10	5	4262152575	-5	2	-5	0	10	-6	-83	0.4255	-13	-3	-49	-1365	-5	-2.5
0.0598	2	-219	lose	59	0.0065	69315476	10	-5	4262152575	5	-2	5	0	-10	6	83	-0.4255	13	3	49	1365	5	2.5
0.2274	19	383	win	50	-0.0344	26830369	35	10	4262233447	-15	-2	10	4	-4	23	371	0.1883	-11	0	14	1050	45	22.5
-0.2274	-19	-383	lose	50	0.0344	-26830369	-35	-10	4262233447	15	2	-10	-4	4	-23	-371	-0.1883	11	0	-14	-1050	-45	-22.5
-0.0613	4	544	win	43	-0.1157	-100205150	-9	1	4262242743	0	-4	4	-3	-5	-4	33	0.2149	4	9	236	1065	-8	-4.0
0.0613	-4	-544	lose	57	0.1157	100205150	9	-1	4262242743	0	4	-4	3	5	4	-33	-0.2149	-4	-9	-236	-1065	8	4.0
0.0612	2	-219	win	56	0.0066	69315476	6	5	4262300961	4	-2	5	0	-10	6	83	0.1406	11	3	48	1365	11	5.5
-0.0612	-2	219	lose	44	-0.0066	-69315476	-6	-5	4262300961	-4	2	-5	0	10	-6	-83	-0.1406	-11	-3	-48	-1365	-11	-5.5
0.2299	19	383	win	57	-0.0345	26830369	20	20	4262335831	-14	-2	10	4	-4	23	371	0.2054	-9	0	14	1050	40	20.0
-0.2299	-19	-383	lose	43	0.0345	-26830369	-20	-20	4262335831	14	2	-10	-4	4	-23	-371	-0.2054	9	0	-14	-1050	-40	-20.0
0.0268	2	540	win	71	0.0193	-113612908	-16	-8	4262404175	6	-1	2	-4	-6	4	57	0.5027	10	-8	-20	1065	-24	-12.0
-0.0268	-2	-540	lose	29	-0.0193	113612908	16	8	4262404175	-6	1	-2	4	6	-4	-57	-0.5027	-10	8	20	-1065	24	12.0
-0.06	-2	219	win	42	-0.0065	-69315476	-4	6	4262410159	-5	2	-5	0	10	-6	-84	-0.166	-12	-3	-48	-1365	2	1.0
0.06	2	-219	lose	58	0.0065	69315476	4	-6	4262410159	5	-2	5	0	-10	6	84	0.166	12	3	48	1365	-2	-1.0
0.2259	19	383	win	62	-0.0346	26830369	15	23	4262448841	-12	-2	10	4	-4	23	365	0.2739	-7	0	16	1050	38	19.0
-0.2259	-19	-383	lose	38	0.0346	-26830369	-15	-23	4262448841	12	2	-10	-4	4	-23	-365	-0.2739	7	0	-16	-1050	-38	-19.0
0.047	3	540	win	75	0.0193	-113612908	12	19	4262505569	7	-1	1	-3	-6	6	74	-0.0673	11	-8	-21	1065	31	15.5
-0.047	-3	-540	lose	25	-0.0193	113612908	-12	-19	4262505569	-7	1	-1	3	6	-6	-74	0.0673	-11	8	21	-1065	-31	-15.5
0.0659	4	540	win	78	0.0192	-113612908	4	4	4262609585	9	-1	1	-3	-6	8	86	0.431	13	-8	-22	1065	8	4.0
-0.0659	-4	-540	lose	22	-0.0192	113612908	-4	-4	4262609585	-9	1	-1	3	6	-8	-86	-0.431	-13	8	22	-1065	-8	-4.0
-0.0339	-11	-298	win	80	0.0097	115575	-16	-15	4262598532	0	2	-6	-1	-2	-3	-55	0.0599	-1	8	135	-3112	-31	-15.5
0.0339	11	298	lose	20	-0.0097	-115575	16	15	4262598532	0	-2	6	1	2	3	55	-0.0599	1	-8	-135	3112	31	15.5
-0.0351	-11	-298	win	83	0.0096	115575	-8	-7	4262769848	1	2	-6	-1	-2	-4	-57	-0.6319	0	8	138	-3112	-15	-7.5
0.0351	11	298	lose	17	-0.0096	-115575	8	7	4262769848	-1	-2	6	1	2	4	57	0.6319	0	-8	-138	3112	15	7.5
0.0288	14	50	win	83	0.0007	10384510	15	4	4262918767	3	-1	2	2	-10	3	74	0.0868	-3	-11	-185	2919	19	9.5
-0.0288	-14	-50	lose	17	-0.0007	-10384510	-15	-4	4262918767	-3	1	-2	-2	10	-3	-74	-0.0868	3	11	185	-2919	-19	-9.5
0.0314	14	50	win	84	0.0006	10384510	10	16	4263024920	4	-1	2	2	-10	3	77	0.2738	0	-11	-186	2919	26	13.0
-0.0314	-14	-50	lose	16	-0.0006	-10384510	-10	-16	4263024920	-4	1	-2	-2	10	-3	-77	-0.2738	0	11	186	-2919	-26	-13.0
0.0903	2	-558	win	44	-0.0854	196977176	10	12	4263430944	1	4	-16	4	-3	6	-76	0.4615	1	2	210	105	22	11.0
-0.0903	-2	558	lose	56	0.0854	-196977176	-10	-12	4263430944	-1	-4	16	-4	3	-6	76	-0.4615	-1	-2	-210	-105	-22	-11.0
-0.0922	-3	558	win	50	0.0854	-196977176	11	0	4263465864	-2	-4	15	-4	3	-7	73	0.0457	-3	0	-183	-105	11	5.5
0.0922	3	-558	lose	50	-0.0854	196977176	-11	0	4263465864	2	4	-15	4	-3	7	-73	-0.0457	3	0	183	105	-11	-5.5
-0.1095	-2	558	win	55	0.0851	-196977176	-7	3	4263510514	-1	-4	15	-4	3	-8	42	-0.4446	-2	0	-181	-105	-4	-2.0
0.1095	2	-558	lose	45	-0.0851	196977176	7	-3	4263510514	1	4	-15	4	-3	8	-42	0.4446	2	0	181	105	4	2.0
-0.2063	-9	79	win	33	0.1298	3209343	12	-35	4264302170	-4	1	-6	-5	6	-14	-284	0.2452	0	-10	-198	0	-23	-11.5
0.2063	9	-79	lose	67	-0.1298	-3209343	-12	35	4264302170	4	-1	6	5	-6	14	284	-0.2452	0	10	198	0	23	11.5
-0.1037	-2	-32	win	71	0.0226	-46396694	-22	-13	4264480787	-2	3	-1	-3	1	-10	31	0.1303	-2	10	98	0	-35	-17.5
0.1037	2	32	lose	29	-0.0226	46396694	22	13	4264480787	2	-3	1	3	-1	10	-31	-0.1303	2	-10	-98	0	35	17.5
0.0909	1	32	win	25	-0.0202	46396694	-6	-5	4264545069	1	-3	0	3	-1	9	-50	-0.1331	0	-10	-89	0	-11	-5.5
-0.0909	-1	-32	lose	75	0.0202	-46396694	6	5	4264545069	-1	3	0	-3	1	-9	50	0.1331	0	10	89	0	11	5.5
0.104	2	32	win	33	-0.0218	46396694	22	7	4264603848	2	-3	1	3	-1	10	-27	-0.2952	1	-10	-95	0	29	14.5
-0.104	-2	-32	lose	67	0.0218	-46396694	-22	-7	4264603848	-2	3	-1	-3	1	-10	27	0.2952	-1	10	95	0	-29	-14.5
-0.1164	-3	-32	win	60	0.0234	-46396694	-17	-5	4264671574	-3	4	-2	-3	1	-12	15	0.0817	-3	10	96	0	-22	-11.0
0.1164	3	32	lose	40	-0.0234	46396694	17	5	4264671574	3	-4	2	3	-1	12	-15	-0.0817	3	-10	-96	0	22	11.0
0.1041	2	32	win	36	-0.0211	46396694	7	12	4264740689	3	-4	2	3	-1	10	-20	-0.1504	1	-10	-97	0	19	9.5
-0.1041	-2	-32	lose	64	0.0211	-46396694	-7	-12	4264740689	-3	4	-2	-3	1	-10	20	0.1504	-1	10	97	0	-19	-9.5
0.1378	11	79	win	57	-0.0179	-9398704	33	0	4264776893	14	-1	-1	2	-2	14	78	0.1849	11	2	-86	0	33	16.5
-0.1378	-11	-79	lose	43	0.0179	9398704	-33	0	4264776893	-14	1	1	-2	2	-14	-78	-0.1849	-11	-2	86	0	-33	-16.5
-0.1676	19	-63	win	50	0.0225	14963865	-8	32	4264909162	16	-1	-2	4	2	-18	-223	-0.2978	17	-1	-83	0	24	12.0
0.1676	-19	63	lose	50	-0.0225	-14963865	8	-32	4264909162	-16	1	2	-4	-2	18	223	0.2978	-17	1	83	0	-24	-12.0
-0.0168	-8	53	win	50	-0.0502	-18027893	-18	-26	4265205310	-3	0	-1	-3	2	0	63	0.1802	-12	-6	-128	0	-44	-22.0
0.0168	8	-53	lose	50	0.0502	18027893	18	26	4265205310	3	0	1	3	-2	0	-63	-0.1802	12	6	128	0	44	22.0
-0.0397	-7	53	win	67	-0.0523	-18027893	-21	15	4265275590	-2	-1	0	-3	2	-2	28	-0.2077	-10	-5	-114	0	-6	-3.0
0.0397	7	-53	lose	33	0.0523	18027893	21	-15	4265275590	2	1	0	3	-2	2	-28	0.2077	10	5	114	0	6	3.0
-0.2174	-8	-377	win	25	0.0354	55979999	-23	-7	4265677468	-9	-1	-9	-2	-9	-23	-296	-0.2267	-7	-8	-29	0	-30	-15.0
0.2174	8	377	lose	75	-0.0354	-55979999	23	7	4265677468	9	1	9	2	9	23	296	0.2267	7	8	29	0	30	15.0
0.1949	14	43	win	67	-0.0505	-17979587	27	42	4265800337	12	-2	9	3	5	19	147	0.1859	6	4	57	0	69	34.5
-0.1949	-14	-43	lose	33	0.0505	17979587	-27	-42	4265800337	-12	2	-9	-3	-5	-19	-147	-0.1859	-6	-4	-57	0	-69	-34.5
0.2112	15	43	win	75	-0.0519	-17979587	38	51	4265886402	13	-3	11	3	5	21	174	-0.06	9	4	47	0	89	44.5
-0.2112	-15	-43	lose	25	0.0519	17979587	-38	-51	4265886402	-13	3	-11	-3	-5	-21	-174	0.06	-9	-4	-47	0	-89	-44.5
-0.2143	-4	-41	win	50	-0.0278	-6056985	-9	-45	4266356854	-9	-1	2	5	-6	-23	-111	-0.4539	20	11	80	0	-54	-27.0
0.2143	4	41	lose	50	0.0278	6056985	9	45	4266356854	9	1	-2	-5	6	23	111	0.4539	-20	-11	-80	0	54	27.0
-0.1925	-1	-41	win	67	-0.0278	-6056985	-6	-8	4266392527	-5	-2	6	5	-6	-21	-68	-0.2469	23	7	-4	0	-14	-7.0
0.1925	1	41	lose	33	0.0278	6056985	6	8	4266392527	5	2	-6	-5	6	21	68	0.2469	-23	-7	4	0	14	7.0
-0.0148	-6	17	win	60	0.0513	7193835	-20	-6	4267118926	-1	1	-4	-2	4	-1	132	-0.0147	-4	-5	-65	0	-26	-13.0
0.0148	6	-17	lose	40	-0.0513	-7193835	20	6	4267118926	1	-1	4	2	-4	1	-132	0.0147	4	5	65	0	26	13.0
0.0048	-6	17	win	62	0.0493	7193835	-1	1	4267213412	0	1	-4	-2	4	1	147	0.2366	-1	-6	-69	0	0	0.0
-0.0048	6	-17	lose	38	-0.0493	-7193835	1	-1	4267213412	0	-1	4	2	-4	-1	-147	-0.2366	1	6	69	0	0	0.0
-0.023	5	-17	win	35	-0.0474	-7193835	3	7	4267313339	-3	-1	3	1	-4	-3	-163	0.0942	-2	6	74	0	10	5.0
0.023	-5	17	lose	65	0.0474	7193835	-3	-7	4267313339	3	1	-3	-1	4	3	163	-0.0942	2	-6	-74	0	-10	-5.0
-0.0098	5	-17	win	39	-0.0488	-7193835	20	1	4267399682	-1	-1	4	2	-4	-1	-156	0.3073	1	6	73	0	21	10.5
0.0098	-5	17	lose	61	0.0488	7193835	-20	-1	4267399682	1	1	-4	-2	4	1	156	-0.3073	-1	-6	-73	0	-21	-10.5
0.0029	7	-17	win	42	-0.05	-7193835	10	6	4267478230	1	-1	5	2	-4	0	-147	0.1266	4	5	71	0	16	8.0
-0.0029	-7	17	lose	58	0.05	7193835	-10	-6	4267478230	-1	1	-5	-2	4	0	147	-0.1266	-4	-5	-71	0	-16	-8.0
-0.2614	-9	-449	win	50	0.0259	91275222	1	-22	4267800544	-17	1	-1	-6	0	-29	-321	0.2948	-18	8	-157	0	-21	-10.5
0.2614	9	449	lose	50	-0.0259	-91275222	-1	22	4267800544	17	-1	1	6	0	29	321	-0.2948	18	-8	157	0	21	10.5
-0.024	30	22	win	50	0.0303	5565161	23	46	4267809373	30	-2	0	6	0	-3	-135	0.4882	29	0	-200	0	69	34.5
0.024	-30	-22	lose	50	-0.0303	-5565161	-23	-46	4267809373	-30	2	0	-6	0	3	135	-0.4882	-29	0	200	0	-69	-34.5
0.2632	7	449	win	33	-0.0168	-91275222	-13	13	4267848596	15	-1	3	5	0	29	322	0.0039	16	-11	111	0	0	0.0
-0.2632	-7	-449	lose	67	0.0168	91275222	13	-13	4267848596	-15	1	-3	-5	0	-29	-322	-0.0039	-16	11	-111	0	0	0.0
-0.1488	-15	-349	win	39	-0.011	-108416592	-23	-11	4268277084	-3	1	-5	-4	2	-15	-277	-0.3212	-5	5	99	-90	-34	-17.0
0.1488	15	349	lose	61	0.011	108416592	23	11	4268277084	3	-1	5	4	-2	15	277	0.3212	5	-5	-99	90	34	17.0
-0.0502	12	581	win	50	-0.0433	-109057639	4	35	4268293376	17	-7	24	-5	-9	-1	-202	0.2507	24	-3	-343	1065	39	19.5
0.0502	-12	-581	lose	50	0.0433	109057639	-4	-35	4268293376	-17	7	-24	5	9	1	202	-0.2507	-24	3	343	-1065	-39	-19.5
-0.1358	7	-411	win	60	0.0119	120741679	18	7	4268337545	19	-1	1	1	0	-15	-72	0.1721	24	4	88	0	25	12.5
0.1358	-7	411	lose	40	-0.0119	-120741679	-18	-7	4268337545	-19	1	-1	-1	0	15	72	-0.1721	-24	-4	-88	0	-25	-12.5
-0.1337	7	-411	win	67	0.0106	120741679	16	-4	4268392449	20	-1	2	1	0	-14	-71	-0.2423	26	2	80	0	12	6.0
0.1337	-7	411	lose	33	-0.0106	-120741679	-16	4	4268392449	-20	1	-2	-1	0	14	71	0.2423	-26	-2	-80	0	-12	-6.0
0.0072	-7	17	win	55	0.0513	7193835	-11	-16	4268470017	-2	1	-4	-2	4	1	171	0.1208	-6	-6	-89	0	-27	-13.5
-0.0072	7	-17	lose	45	-0.0513	-7193835	11	16	4268470017	2	-1	4	2	-4	-1	-171	-0.1208	6	6	89	0	27	13.5
-0.0243	6	-17	win	43	-0.0494	-7193835	12	17	4268546674	1	-1	4	2	-4	-3	-178	0.433	4	6	90	0	29	14.5
0.0243	-6	17	lose	57	0.0494	7193835	-12	-17	4268546674	-1	1	-4	-2	4	3	178	-0.433	-4	-6	-90	0	-29	-14.5
0.1006	1	549	win	50	0.0219	-97058442	0	18	4268550090	-4	-4	10	-6	-6	12	112	-0.6628	2	-4	61	1065	18	9.0
-0.1006	-1	-549	lose	50	-0.0219	97058442	0	-18	4268550090	4	4	-10	6	6	-12	-112	0.6628	-2	4	-61	-1065	-18	-9.0
0.0122	-8	17	win	55	0.0506	7193835	-5	-15	4268635521	-3	1	-4	-2	4	2	169	0.2337	-6	-6	-88	0	-20	-10.0
-0.0122	8	-17	lose	45	-0.0506	-7193835	5	15	4268635521	3	-1	4	2	-4	-2	-169	-0.2337	6	6	88	0	20	10.0
-0.2724	-4	-6	win	50	0.1042	6995509	-20	39	4268679919	-4	-2	3	-6	5	-26	-467	0.2118	0	-20	-754	0	19	9.5
0.2724	4	6	lose	50	-0.1042	-6995509	20	-39	4268679919	4	2	-3	6	-5	26	467	-0.2118	0	20	754	0	-19	-9.5
0.2222	22	8	win	50	0.0455	-2273859	17	28	4269182945	22	-2	2	6	0	19	285	0.1796	22	-32	-76	0	45	22.5
-0.2222	-22	-8	lose	50	-0.0455	2273859	-17	-28	4269182945	-22	2	-2	-6	0	-19	-285	-0.1796	-22	32	76	0	-45	-22.5
-0.2652	-4	-552	win	50	0.0701	122915766	5	7	4269298109	-3	0	-3	-3	7	-29	-290	0.1152	-6	-3	-274	-30	12	6.0
0.2652	4	552	lose	50	-0.0701	-122915766	-5	-7	4269298109	3	0	3	3	-7	29	290	-0.1152	6	3	274	30	-12	-6.0
0.2667	2	552	win	33	-0.0625	-122915766	-13	18	4269356607	0	0	1	3	-7	29	290	-0.2421	2	-1	258	30	5	2.5
-0.2667	-2	-552	lose	67	0.0625	122915766	13	-18	4269356607	0	0	-1	-3	7	-29	-290	0.2421	-2	1	-258	-30	-5	-2.5
0.0684	0	-234	win	20	0.0787	54081272	-2	-12	4269371714	12	1	-3	2	6	6	-45	0.4981	5	-20	-309	-70	-14	-7.0
-0.0684	0	234	lose	80	-0.0787	-54081272	2	12	4269371714	-12	-1	3	-2	-6	-6	45	-0.4981	-5	20	309	70	14	7.0
0.0655	0	-234	win	27	0.0775	54081272	5	9	4269412592	13	1	-3	2	6	6	-46	0.0207	7	-20	-304	-70	14	7.0
-0.0655	0	234	lose	73	-0.0775	-54081272	-5	-9	4269412592	-13	-1	3	-2	-6	-6	46	-0.0207	-7	20	304	70	-14	-7.0
-0.2602	-15	-587	win	50	0.209	116053148	-2	-4	4269486811	-21	4	-20	-3	14	-28	-341	0.2044	-25	-20	-462	-1065	-6	-3.0
0.2602	15	587	lose	50	-0.209	-116053148	2	4	4269486811	21	-4	20	3	-14	28	341	-0.2044	25	20	462	1065	6	3.0
0.1414	18	7	win	75	0.0265	-18688100	-1	18	4269614877	18	-3	9	2	3	14	320	0.1273	20	-7	-106	0	17	8.5
-0.1414	-18	-7	lose	25	-0.0265	18688100	1	-18	4269614877	-18	3	-9	-2	-3	-14	-320	-0.1273	-20	7	106	0	-17	-8.5
0.1918	-6	542	win	57	0.0205	-86502996	2	-7	4269672291	-6	1	-3	0	-1	20	160	0.0793	-5	-5	-178	90	-5	-2.5
-0.1918	6	-542	lose	43	-0.0205	86502996	-2	7	4269672291	6	-1	3	0	1	-20	-160	-0.0793	5	5	178	-90	5	2.5
-0.2046	5	-542	win	38	-0.0203	86502996	10	2	4269722321	5	-1	3	-1	1	-21	-181	0.4456	5	5	180	-90	12	6.0
0.2046	-5	542	lose	62	0.0203	-86502996	-10	-2	4269722321	-5	1	-3	1	-1	21	181	-0.4456	-5	-5	-180	90	-12	-6.0
-0.2062	7	-542	win	44	-0.0215	86502996	21	-1	4269780936	6	-1	4	0	1	-22	-181	-0.2118	6	6	176	-90	20	10.0
0.2062	-7	542	lose	56	0.0215	-86502996	-21	1	4269780936	-6	1	-4	0	-1	22	181	0.2118	-6	-6	-176	90	-20	-10.0
-0.1948	8	-494	win	67	-0.0107	85821759	-1	14	4269856327	17	0	1	2	3	-20	-89	-0.0122	21	1	108	0	13	6.5
0.1948	-8	494	lose	33	0.0107	-85821759	1	-14	4269856327	-17	0	-1	-2	-3	20	89	0.0122	-21	-1	-108	0	-13	-6.5
-0.1928	9	-494	win	75	-0.0118	85821759	12	5	4269907913	19	-1	2	3	3	-20	-86	-0.3367	22	0	89	0	17	8.5
0.1928	-9	494	lose	25	0.0118	-85821759	-12	-5	4269907913	-19	1	-2	-3	-3	20	86	0.3367	-22	0	-89	0	-17	-8.5
-0.1189	-9	-232	win	23	-0.0051	-58848354	-2	-5	4270074153	15	2	-9	-1	1	-12	-211	0.0055	20	-4	-44	0	-7	-3.5
0.1189	9	232	lose	77	0.0051	58848354	2	5	4270074153	-15	-2	9	1	-1	12	211	-0.0055	-20	4	44	0	7	3.5
0.113	8	231	win	71	0.0056	58848354	-8	6	4270247935	-16	-2	9	1	-1	11	206	-0.0991	-21	4	52	0	-2	-1.0
-0.113	-8	-231	lose	29	-0.0056	-58848354	8	-6	4270247935	16	2	-9	-1	1	-11	-206	0.0991	21	-4	-52	0	2	1.0
0.2673	8	458	win	50	-0.0263	-187187210	-3	-7	4270831766	17	-1	5	4	-4	29	375	0.083	7	-5	177	150	-10	-5.0
-0.2673	-8	-458	lose	50	0.0263	187187210	3	7	4270831766	-17	1	-5	-4	4	-29	-375	-0.083	-7	5	-177	-150	10	5.0
0.2911	9	458	win	67	-0.0265	-187187210	-2	-1	4270892675	18	-1	7	4	-4	31	392	0.3483	9	-5	175	150	-3	-1.5
-0.2911	-9	-458	lose	33	0.0265	187187210	2	1	4270892675	-18	1	-7	-4	4	-31	-392	-0.3483	-9	5	-175	-150	3	1.5
-0.1319	-16	-16	win	50	-0.109	4252504	34	-20	4270959168	-16	0	3	-7	3	-13	-216	0.6023	-15	36	274	0	14	7.0
0.1319	16	16	lose	50	0.109	-4252504	-34	20	4270959168	16	0	-3	7	-3	13	216	-0.6023	15	-36	-274	0	-14	-7.0
-0.1612	-12	-16	win	67	-0.1154	4252504	-7	37	4271014329	-12	0	2	-7	3	-16	-228	0.3276	-12	38	302	0	30	15.0
0.1612	12	16	lose	33	0.1154	-4252504	7	-37	4271014329	12	0	-2	7	-3	16	228	-0.3276	12	-38	-302	0	-30	-15.0
0.2597	-3	171	win	83	0.1327	-17627091	-9	-16	4271026780	7	-2	10	-9	7	29	-7	0.4	-29	-28	-335	0	-25	-12.5
-0.2597	3	-171	lose	17	-0.1327	17627091	9	16	4271026780	-7	2	-10	9	-7	-29	7	-0.4	29	28	335	0	25	12.5
0.2955	1	171	win	86	0.1316	-17627091	22	2	4271066691	11	-3	13	-8	7	32	10	-0.1997	-18	-29	-334	0	24	12.0
-0.2955	-1	-171	lose	14	-0.1316	17627091	-22	-2	4271066691	-11	3	-13	8	-7	-32	-10	0.1997	18	29	334	0	-24	-12.0
0.2121	3	171	win	88	0.1304	-17627091	-3	30	4271116653	14	-3	15	-7	7	24	-88	-0.0854	-9	-28	-323	0	27	13.5
-0.2121	-3	-171	lose	12	-0.1304	17627091	3	-30	4271116653	-14	3	-15	7	-7	-24	88	0.0854	9	28	323	0	-27	-13.5
0.0152	-15	-11	win	40	0.0963	2495009	2	-19	4271226496	-15	1	3	1	0	2	660	0.1156	-8	-24	-310	0	-17	-8.5
-0.0152	15	11	lose	60	-0.0963	-2495009	-2	19	4271226496	15	-1	-3	-1	0	-2	-660	-0.1156	8	24	310	0	17	8.5
0.0	-11	-11	win	50	0.088	2495009	18	-12	4271351303	-11	1	2	0	0	0	677	-0.2115	-3	-19	-287	0	6	3.0
0.0	11	11	lose	50	-0.088	-2495009	-18	12	4271351303	11	-1	-2	0	0	0	-677	0.2115	3	19	287	0	-6	-3.0
-0.3762	21	142	win	78	-0.0221	-57169600	32	12	4271448519	19	-7	19	-2	2	-32	-916	-0.0272	21	26	340	0	44	22.0
0.3762	-21	-142	lose	22	0.0221	57169600	-32	-12	4271448519	-19	7	-19	2	-2	32	916	0.0272	-21	-26	-340	0	-44	-22.0
0.3121	-23	-142	win	20	0.0228	57169600	14	0	4271534748	-21	7	-21	2	-2	27	828	-0.2324	-24	-26	-338	0	14	7.0
-0.3121	23	142	lose	80	-0.0228	-57169600	-14	0	4271534748	21	-7	21	-2	2	-27	-828	0.2324	24	26	338	0	-14	-7.0
-0.1745	13	-422	win	75	-0.0181	136071234	22	9	4271563592	24	0	0	3	0	-18	-115	0.4949	30	-5	-4	0	31	15.5
0.1745	-13	422	lose	25	0.0181	-136071234	-22	-9	4271563592	-24	0	0	-3	0	18	115	-0.4949	-30	5	4	0	-31	-15.5
-0.3248	21	142	win	73	-0.0162	-57169600	-7	22	4271621843	18	-7	19	-2	2	-28	-841	0.1904	19	27	344	0	15	7.5
0.3248	-21	-142	lose	27	0.0162	57169600	7	-22	4271621843	-18	7	-19	2	-2	28	841	-0.1904	-19	-27	-344	0	-15	-7.5
0.1725	-15	422	win	20	0.019	-136071234	-30	-31	4271650657	-25	0	-1	-3	0	18	115	0.0257	-31	6	8	0	-61	-30.5
-0.1725	15	-422	lose	80	-0.019	136071234	30	31	4271650657	25	0	1	3	0	-18	-115	-0.0257	31	-6	-8	0	61	30.5
-0.2698	23	142	win	75	-0.0169	-57169600	8	41	4271720707	20	-7	20	-1	2	-23	-771	0.2806	22	26	343	0	49	24.5
0.2698	-23	-142	lose	25	0.0169	57169600	-8	-41	4271720707	-20	7	-20	1	-2	23	771	-0.2806	-22	-26	-343	0	-49	-24.5
-0.1845	13	-422	win	67	-0.0188	136071234	36	25	4271732748	23	0	0	3	0	-19	-120	0.3301	28	-6	-7	0	61	30.5
0.1845	-13	422	lose	33	0.0188	-136071234	-36	-25	4271732748	-23	0	0	-3	0	19	120	-0.3301	-28	6	7	0	-61	-30.5
-0.1864	14	-422	win	71	-0.0197	136071234	15	21	4271842430	24	0	0	3	0	-20	-121	0.1315	30	-5	-3	0	36	18.0
0.1864	-14	422	lose	29	0.0197	-136071234	-15	-21	4271842430	-24	0	0	-3	0	20	121	-0.1315	-30	5	3	0	-36	-18.0
0.1244	-1	440	win	50	-0.1357	-182934706	-6	-17	4271939160	8	-2	10	-3	-1	15	153	-0.1081	-2	30	448	150	-23	-11.5
-0.1244	1	-440	lose	50	0.1357	182934706	6	17	4271939160	-8	2	-10	3	1	-15	-153	0.1081	2	-30	-448	-150	23	11.5
0.1006	0	440	win	67	-0.1359	-182934706	23	16	4272078150	9	-2	12	-3	-1	12	147	0.4332	1	30	448	150	39	19.5
-0.1006	0	-440	lose	33	0.1359	182934706	-23	-16	4272078150	-9	2	-12	3	1	-12	-147	-0.4332	-1	-30	-448	-150	-39	-19.5
-0.2619	-3	-548	win	50	0.0507	122915766	2	2	4272212398	-2	1	-6	-2	7	-28	-282	0.0577	-5	6	-201	-30	4	2.0
0.2619	3	548	lose	50	-0.0507	-122915766	-2	-2	4272212398	2	-1	6	2	-7	28	282	-0.0577	5	-6	201	30	-4	-2.0
0.2634	2	548	win	40	-0.0459	-122915766	11	-23	4272381781	0	-1	5	2	-7	28	282	-0.2271	2	-8	192	30	-12	-6.0
-0.2634	-2	-548	lose	60	0.0459	122915766	-11	23	4272381781	0	1	-5	-2	7	-28	-282	0.2271	-2	8	-192	-30	12	6.0
-0.2817	-3	-548	win	50	0.046	122915766	-8	4	4272491217	-2	1	-6	-2	7	-30	-280	-0.1535	-4	8	-191	-30	-4	-2.0
0.2817	3	548	lose	50	-0.046	-122915766	8	-4	4272491217	2	-1	6	2	-7	30	280	0.1535	4	-8	191	30	4	2.0
0.3303	6	455	win	75	-0.0063	-187187210	-7	-7	4272834946	16	-2	7	3	-4	34	392	0.3639	7	-9	122	150	-14	-7.0
-0.3303	-6	-455	lose	25	0.0063	187187210	7	7	4272834946	-16	2	-7	-3	4	-34	-392	-0.3639	-7	9	-122	-150	14	7.0
-0.3467	-8	-455	win	20	0.0065	187187210	-35	-5	4272893980	-18	2	-6	-4	4	-36	-406	0.1087	-9	9	-120	-150	-40	-20.0
0.3467	8	455	lose	80	-0.0065	-187187210	35	5	4272893980	18	-2	6	4	-4	36	406	-0.1087	9	-9	120	150	40	20.0
0.2576	14	587	win	33	-0.1925	-116053148	3	35	4273132038	19	-4	18	3	-14	28	339	0.5196	23	22	458	1065	38	19.0
-0.2576	-14	-587	lose	67	0.1925	116053148	-3	-35	4273132038	-19	4	-18	-3	14	-28	-339	-0.5196	-23	-22	-458	-1065	-38	-19.0
0.2804	15	587	win	50	-0.1925	-116053148	14	44	4273199885	20	-4	19	3	-14	30	361	-0.4086	24	22	456	1065	58	29.0
-0.2804	-15	-587	lose	50	0.1925	116053148	-14	-44	4273199885	-20	4	-19	-3	14	-30	-361	0.4086	-24	-22	-456	-1065	-58	-29.0
0.2778	22	-3	win	67	0.0716	-2273859	20	57	4274248122	22	-4	8	6	-2	24	323	-0.0943	22	-42	-206	0	77	38.5
-0.2778	-22	3	lose	33	-0.0716	2273859	-20	-57	4274248122	-22	4	-8	-6	2	-24	-323	0.0943	-22	42	206	0	-77	-38.5
0.2924	24	-3	win	75	0.0662	-2273859	33	29	4274347284	24	-4	10	6	-2	25	338	0.0445	24	-43	-216	0	62	31.0
-0.2924	-24	3	lose	25	-0.0662	2273859	-33	-29	4274347284	-24	4	-10	-6	2	-25	-338	-0.0445	-24	43	216	0	-62	-31.0
0.108	-18	116	win	67	-0.0346	-30168252	-12	-17	4276251548	-12	1	-1	-6	6	13	14	0.8518	-6	-9	-54	0	-29	-14.5
-0.108	18	-116	lose	33	0.0346	30168252	12	17	4276251548	12	-1	1	6	-6	-13	-14	-0.8518	6	9	54	0	29	14.5
0.1337	-18	116	win	75	-0.0272	-30168252	-16	6	4276306739	-12	0	0	-6	6	15	72	0.7377	-5	-9	-60	0	-10	-5.0
