WINRATE	NMATCHES	event	PWINRATE	WM_L20	FOUNDED	HWINRATE	HHWINRATE	ID	WINRATE6	DEATH_AVG	DEATH_L25	KILL_AVG	TOP500	LM_G35	LM_AVG	COUNTERS	WINRATE3	WM_G35	WM_AVG	DPC	HWR_AVG
-21	53	win	50	-3	-45354462	4	-24	3111530993	-8	1	-3	-2	-2	-12	-63	0.2794	-2	7	103	0	-10.0
21	-53	lose	50	3	45354462	-4	24	3111530993	8	-1	3	2	2	12	63	-0.2794	2	-7	-103	0	10.0
6	155	win	67	-13	-48836415	1	9	3111592442	14	1	3	4	-4	-8	-198	-0.2017	24	5	66	0	5.0
-6	-155	lose	33	13	48836415	-1	-9	3111592442	-14	-1	-3	-4	4	8	198	0.2017	-24	-5	-66	0	-5.0
-7	25	win	39	3	32914556	-10	2	3111597989	-3	-1	3	-2	5	-14	-335	-0.163	5	-14	-181	0	-4.0
7	-25	lose	61	-3	-32914556	10	-2	3111597989	3	1	-3	2	-5	14	335	0.163	-5	14	181	0	4.0
-20	53	win	67	-3	-45354462	16	17	3111612547	-7	1	-3	-2	-2	-13	-71	0.2713	3	8	108	0	16.5
20	-53	lose	33	3	45354462	-16	-17	3111612547	7	-1	3	2	2	13	71	-0.2713	-3	-8	-108	0	-16.5
21	91	win	67	0	-34672401	9	20	3111670531	18	-2	2	2	3	6	139	0.1019	12	-2	101	0	14.5
-21	-91	lose	33	0	34672401	-9	-20	3111670531	-18	2	-2	-2	-3	-6	-139	-0.1019	-12	2	-101	0	-14.5
-42	99	win	50	-1	-37592592	-40	-33	3111677702	-40	5	-16	-8	-7	-11	-207	0.3824	-32	8	135	0	-36.5
42	-99	lose	50	1	37592592	40	33	3111677702	40	-5	16	8	7	11	207	-0.3824	32	-8	-135	0	36.5
-5	66	win	50	-6	-22707723	12	3	3111718824	7	5	-17	-2	2	-12	-191	0.2816	-14	-6	-211	0	7.5
5	-66	lose	50	6	22707723	-12	-3	3111718824	-7	-5	17	2	-2	12	191	-0.2816	14	6	211	0	-7.5
1	-48	win	27	-4	3426772	-18	-4	3111687005	1	2	-9	-1	-4	-12	51	0.311	1	-2	62	0	-11.0
-1	48	lose	73	4	-3426772	18	4	3111687005	-1	-2	9	1	4	12	-51	-0.311	-1	2	-62	0	11.0
14	55	win	64	-2	-108614982	19	18	3111761470	12	-3	13	1	-1	19	184	0.2974	27	11	116	0	18.5
-14	-55	lose	36	2	108614982	-19	-18	3111761470	-12	3	-13	-1	1	-19	-184	-0.2974	-27	-11	-116	0	-18.5
41	-99	win	33	1	37592592	31	38	3111755523	38	-4	14	7	7	7	188	0.6407	26	-7	-126	0	34.5
-41	99	lose	67	-1	-37592592	-31	-38	3111755523	-38	4	-14	-7	-7	-7	-188	-0.6407	-26	7	126	0	-34.5
-5	66	win	60	-6	-22707723	-2	6	3111790939	8	5	-16	-2	2	-12	-187	0.0026	-10	-6	-212	0	2.0
5	-66	lose	40	6	22707723	2	-6	3111790939	-8	-5	16	2	-2	12	187	-0.0026	10	6	212	0	-2.0
7	117	win	70	-1	-75797760	3	11	3111790307	-4	1	-3	1	4	22	237	-0.1346	0	13	144	0	7.0
-7	-117	lose	30	1	75797760	-3	-11	3111790307	4	-1	3	-1	-4	-22	-237	0.1346	0	-13	-144	0	-7.0
15	55	win	67	-2	-108614982	24	21	3111838965	14	-3	13	1	-1	19	188	-0.3008	28	10	113	0	22.5
-15	-55	lose	33	2	108614982	-24	-21	3111838965	-14	3	-13	-1	1	-19	-188	0.3008	-28	-10	-113	0	-22.5
1	-48	win	33	-5	3426772	-1	-2	3111818377	1	2	-9	-1	-4	-12	30	0.307	3	-1	85	0	-1.5
-1	48	lose	67	5	-3426772	1	2	3111818377	-1	-2	9	1	4	12	-30	-0.307	-3	1	-85	0	1.5
11	82	win	50	-4	-9606389	8	21	3111877655	13	-1	8	3	3	16	264	-0.3465	15	-34	-342	0	14.5
-11	-82	lose	50	4	9606389	-8	-21	3111877655	-13	1	-8	-3	-3	-16	-264	0.3465	-15	34	342	0	-14.5
9	103	win	80	-5	-43564829	-6	39	3111895895	14	4	-8	1	7	-5	-69	-0.1525	24	6	128	0	16.5
-9	-103	lose	20	5	43564829	6	-39	3111895895	-14	-4	8	-1	-7	5	69	0.1525	-24	-6	-128	0	-16.5
5	115	win	50	-7	-45728905	6	13	3111904099	13	-1	3	-1	-7	-2	-159	-0.1486	32	-3	-78	0	9.5
-5	-115	lose	50	7	45728905	-6	-13	3111904099	-13	1	-3	1	7	2	159	0.1486	-32	3	78	0	-9.5
11	82	win	67	-4	-9606389	20	-8	3111960480	13	-1	7	3	3	17	272	0.0242	19	-34	-348	0	6.0
-11	-82	lose	33	4	9606389	-20	8	3111960480	-13	1	-7	-3	-3	-17	-272	-0.0242	-19	34	348	0	-6.0
5	178	win	50	-14	-3442927	7	3	3111985866	10	0	6	-1	8	4	-38	-0.3417	6	12	197	0	5.0
-5	-178	lose	50	14	3442927	-7	-3	3111985866	-10	0	-6	1	-8	-4	38	0.3417	-6	-12	-197	0	-5.0
-6	-34	win	40	7	6463084	-8	-10	3112014640	-6	0	-2	1	4	10	35	-0.103	-7	-12	-189	0	-9.0
6	34	lose	60	-7	-6463084	8	10	3112014640	6	0	2	-1	-4	-10	-35	0.103	7	12	189	0	9.0
5	178	win	55	-14	-3442927	12	17	3112099135	11	0	7	-1	8	4	-37	0.4475	8	12	197	0	14.5
-5	-178	lose	45	14	3442927	-12	-17	3112099135	-11	0	-7	1	-8	-4	37	-0.4475	-8	-12	-197	0	-14.5
6	34	win	55	-6	-6463084	4	-1	3112184948	6	0	2	-1	-4	-9	-12	0.0355	6	11	171	0	1.5
-6	-34	lose	45	6	6463084	-4	1	3112184948	-6	0	-2	1	4	9	12	-0.0355	-6	-11	-171	0	-1.5
3	100	win	60	0	-16388258	-6	8	3112156534	3	1	-2	2	0	5	113	0.2361	1	-3	-239	0	1.0
-3	-100	lose	40	0	16388258	6	-8	3112156534	-3	-1	2	-2	0	-5	-113	-0.2361	-1	3	239	0	-1.0
4	100	win	67	0	-16388258	-15	-1	3112328648	4	1	-1	1	0	2	29	0.1866	2	-3	-220	0	-8.0
-4	-100	lose	33	0	16388258	15	1	3112328648	-4	-1	1	-1	0	-2	-29	-0.1866	-2	3	220	0	8.0
-3	216	win	50	10	-36786374	-25	10	3112568994	-9	-7	58	-5	3	-15	31	0.179	-12	0	-192	0	-7.5
3	-216	lose	50	-10	36786374	25	-10	3112568994	9	7	-58	5	-3	15	-31	-0.179	12	0	192	0	7.5
4	216	win	67	10	-36786374	38	26	3112632947	-2	-7	58	-4	3	1	103	0.0796	-4	0	-194	0	32.0
-4	-216	lose	33	-10	36786374	-38	-26	3112632947	2	7	-58	4	-3	-1	-103	-0.0796	4	0	194	0	-32.0
11	141	win	75	-6	-57994231	12	-5	3113178597	14	-4	15	1	-1	3	117	-0.4143	18	-26	-299	0	3.5
-11	-141	lose	25	6	57994231	-12	5	3113178597	-14	4	-15	-1	1	-3	-117	0.4143	-18	26	299	0	-3.5
6	99	win	50	-13	-16507620	5	-15	3113186536	-1	-2	11	4	-4	-4	-42	0.388	2	13	259	0	-5.0
-6	-99	lose	50	13	16507620	-5	15	3113186536	1	2	-11	-4	4	4	42	-0.388	-2	-13	-259	0	5.0
7	99	win	67	-13	-16507620	4	-11	3113250411	0	-2	13	4	-4	-1	-23	-0.1323	5	12	253	0	-3.5
-7	-99	lose	33	13	16507620	-4	11	3113250411	0	2	-13	-4	4	1	23	0.1323	-5	-12	-253	0	3.5
7	-169	win	62	9	33285828	9	13	3113329729	11	-3	9	3	0	15	157	0.1309	18	-16	-228	0	11.0
-7	169	lose	38	-9	-33285828	-9	-13	3113329729	-11	3	-9	-3	0	-15	-157	-0.1309	-18	16	228	0	-11.0
2	134	win	37	0	-24041857	-3	3	3113338204	-1	2	-7	-1	1	-6	-55	0.0483	5	4	33	0	0.0
-2	-134	lose	63	0	24041857	3	-3	3113338204	1	-2	7	1	-1	6	55	-0.0483	-5	-4	-33	0	0.0
12	247	win	43	-10	-131459132	17	36	3113340537	3	1	0	-1	2	10	7	-0.2554	25	9	88	0	26.5
-12	-247	lose	57	10	131459132	-17	-36	3113340537	-3	-1	0	1	-2	-10	-7	0.2554	-25	-9	-88	0	-26.5
21	-6	win	50	-2	28855040	-2	18	3113385800	20	0	4	5	2	13	204	-0.4463	11	-12	-171	0	8.0
-21	6	lose	50	2	-28855040	2	-18	3113385800	-20	0	-4	-5	-2	-13	-204	0.4463	-11	12	171	0	-8.0
-2	-134	win	61	0	24041857	-2	-15	3113412822	0	-2	7	1	-1	5	50	-0.0921	-6	-4	-31	0	-8.5
2	134	lose	39	0	-24041857	2	15	3113412822	0	2	-7	-1	1	-5	-50	0.0921	6	4	31	0	8.5
13	149	win	50	-8	-58994676	4	-1	3113514383	16	-2	15	0	1	-18	-206	0.299	5	-1	-56	0	1.5
-13	-149	lose	50	8	58994676	-4	1	3113514383	-16	2	-15	0	-1	18	206	-0.299	-5	1	56	0	-1.5
20	17	win	50	0	3093200	39	38	3113512271	15	2	-2	2	3	3	-72	-0.0681	3	-18	-302	0	38.5
-20	-17	lose	50	0	-3093200	-39	-38	3113512271	-15	-2	2	-2	-3	-3	72	0.0681	-3	18	302	0	-38.5
2	134	win	38	0	-24041857	1	15	3113523591	-1	2	-7	-1	1	-5	-44	0.4485	5	3	23	0	8.0
-2	-134	lose	62	0	24041857	-1	-15	3113523591	1	-2	7	1	-1	5	44	-0.4485	-5	-3	-23	0	-8.0
-6	-59	win	50	-2	-83417070	-12	4	3113513704	-5	1	1	1	-12	-10	-128	-0.259	-10	2	44	0	-4.0
6	59	lose	50	2	83417070	12	-4	3113513704	5	-1	-1	-1	12	10	128	0.259	10	-2	-44	0	4.0
14	149	win	67	-8	-58994676	18	12	3113582860	18	-2	14	1	1	-17	-181	0.0114	10	-2	-63	0	15.0
-14	-149	lose	33	8	58994676	-18	-12	3113582860	-18	2	-14	-1	-1	17	181	-0.0114	-10	2	63	0	-15.0
21	17	win	67	0	3093200	27	7	3113593736	16	2	-2	2	3	4	-63	0.1183	6	-18	-306	0	17.0
-21	-17	lose	33	0	-3093200	-27	-7	3113593736	-16	-2	2	-2	-3	-4	63	-0.1183	-6	18	306	0	-17.0
-5	-59	win	51	-2	-83417070	2	-12	3113610845	-5	1	2	1	-12	-10	-128	-0.384	-8	2	45	0	-5.0
5	59	lose	49	2	83417070	-2	12	3113610845	5	-1	-2	-1	12	10	128	0.384	8	-2	-45	0	5.0
6	70	win	50	-8	-7273530	7	21	3113714611	8	2	-1	0	2	4	-82	0.4657	25	-12	-104	0	14.0
-6	-70	lose	50	8	7273530	-7	-21	3113714611	-8	-2	1	0	-2	-4	82	-0.4657	-25	12	104	0	-14.0
-4	-119	win	60	-9	-22213809	8	-17	3113711851	-11	0	2	-3	2	4	108	0.7954	-22	14	190	0	-4.5
4	119	lose	40	9	22213809	-8	17	3113711851	11	0	-2	3	-2	-4	-108	-0.7954	22	-14	-190	0	4.5
18	-140	win	50	0	47192927	29	13	3113713578	10	0	1	3	11	1	69	-0.2372	-3	2	91	0	21.0
-18	140	lose	50	0	-47192927	-29	-13	3113713578	-10	0	-1	-3	-11	-1	-69	0.2372	3	-2	-91	0	-21.0
6	70	win	67	-8	-7273530	23	23	3113816674	9	2	0	0	2	5	-75	-0.0339	27	-12	-104	0	23.0
-6	-70	lose	33	8	7273530	-23	-23	3113816674	-9	-2	0	0	-2	-5	75	0.0339	-27	12	104	0	-23.0
-11	117	win	50	-8	-19557576	-9	8	3113808513	-21	3	8	-2	-8	-7	-222	0.2772	-16	5	305	0	-0.5
11	-117	lose	50	8	19557576	9	-8	3113808513	21	-3	-8	2	8	7	222	-0.2772	16	-5	-305	0	0.5
-3	141	win	43	-7	-112359284	-14	6	3113810768	-4	2	-4	-1	-5	-9	-21	0.0279	-6	11	135	0	-4.0
3	-141	lose	57	7	112359284	14	-6	3113810768	4	-2	4	1	5	9	21	-0.0279	6	-11	-135	0	4.0
-7	118	win	50	-10	-126097374	-9	9	3113874541	-22	0	-1	-5	0	3	77	0.2957	-30	9	-28	0	0.0
7	-118	lose	50	10	126097374	9	-9	3113874541	22	0	1	5	0	-3	-77	-0.2957	30	-9	28	0	0.0
19	-140	win	67	0	47192927	23	11	3113831023	12	0	2	3	11	0	63	0.4528	-1	4	109	0	17.0
-19	140	lose	33	0	-47192927	-23	-11	3113831023	-12	0	-2	-3	-11	0	-63	-0.4528	1	-4	-109	0	-17.0
-6	118	win	67	-9	-126097374	24	-10	3113953197	-19	-1	-2	-4	0	6	138	0.0373	-26	8	-42	0	7.0
6	-118	lose	33	9	126097374	-24	10	3113953197	19	1	2	4	0	-6	-138	-0.0373	26	-8	42	0	-7.0
-6	117	win	67	-8	-19557576	-18	1	3113930276	-17	2	11	-1	-8	0	-167	-0.0218	-9	5	305	0	-8.5
6	-117	lose	33	8	19557576	18	-1	3113930276	17	-2	-11	1	8	0	167	0.0218	9	-5	-305	0	8.5
3	-141	win	50	7	112359284	7	3	3113943898	3	-1	4	1	5	9	22	0.2725	4	-11	-136	0	5.0
-3	141	lose	50	-7	-112359284	-7	-3	3113943898	-3	1	-4	-1	-5	-9	-22	-0.2725	-4	11	136	0	-5.0
17	48	win	50	3	1216123	13	22	3114105296	17	-10	64	-1	2	15	222	0.0393	17	7	-10	0	17.5
-17	-48	lose	50	-3	-1216123	-13	-22	3114105296	-17	10	-64	1	-2	-15	-222	-0.0393	-17	-7	10	0	-17.5
-3	141	win	44	-7	-112359284	-15	-3	3114182011	-4	1	-4	-1	-5	-9	10	0.3059	-6	11	92	0	-9.0
3	-141	lose	56	7	112359284	15	3	3114182011	4	-1	4	1	5	9	-10	-0.3059	6	-11	-92	0	9.0
21	-95	win	50	0	8737552	16	12	3115096960	18	-4	8	2	5	-6	-19	-0.161	10	15	162	0	14.0
-21	95	lose	50	0	-8737552	-16	-12	3115096960	-18	4	-8	-2	-5	6	19	0.161	-10	-15	-162	0	-14.0
11	167	win	62	3	-52300822	19	-22	3115134394	8	3	-11	-1	2	23	167	-0.4006	5	-4	-61	0	-1.5
-11	-167	lose	38	-3	52300822	-19	22	3115134394	-8	-3	11	1	-2	-23	-167	0.4006	-5	4	61	0	1.5
-1	253	win	40	-1	-32368986	-2	-6	3115201436	-3	-1	1	-1	11	15	101	-0.2244	0	8	0	0	-4.0
1	-253	lose	60	1	32368986	2	6	3115201436	3	1	-1	1	-11	-15	-101	0.2244	0	-8	0	0	4.0
-2	140	win	50	6	-5354017	-8	-19	3115220977	-1	-2	2	-4	0	-2	-44	-0.096	-10	-19	-350	0	-13.5
2	-140	lose	50	-6	5354017	8	19	3115220977	1	2	-2	4	0	2	44	0.096	10	19	350	0	13.5
13	-15	win	40	-13	31146395	15	11	3115243159	23	1	1	1	1	14	129	-0.1514	27	11	212	0	13.0
-13	15	lose	60	13	-31146395	-15	-11	3115243159	-23	-1	-1	-1	-1	-14	-129	0.1514	-27	-11	-212	0	-13.0
12	54	win	67	-3	-108422023	18	19	3115224809	4	-3	11	2	-6	24	300	-0.3912	9	4	89	0	18.5
-12	-54	lose	33	3	108422023	-18	-19	3115224809	-4	3	-11	-2	6	-24	-300	0.3912	-9	-4	-89	0	-18.5
1	-140	win	40	-6	5354017	-12	1	3115295331	0	2	-3	3	0	0	33	0.5266	8	19	351	0	-5.5
-1	140	lose	60	6	-5354017	12	-1	3115295331	0	-2	3	-3	0	0	-33	-0.5266	-8	-19	-351	0	5.5
13	-15	win	50	-13	31146395	19	16	3115314565	23	1	1	1	1	14	140	0.6495	28	10	202	0	17.5
-13	15	lose	50	13	-31146395	-19	-16	3115314565	-23	-1	-1	-1	-1	-14	-140	-0.6495	-28	-10	-202	0	-17.5
-12	-54	win	31	3	108422023	-16	-18	3115346019	-5	3	-11	-2	6	-23	-287	0.3483	-12	-4	-98	0	-17.0
12	54	lose	69	-3	-108422023	16	18	3115346019	5	-3	11	2	-6	23	287	-0.3483	12	4	98	0	17.0
-4	-59	win	60	-3	63874860	4	2	3115439923	4	-1	4	0	-1	-9	-147	0.0023	2	3	46	0	3.0
4	59	lose	40	3	-63874860	-4	-2	3115439923	-4	1	-4	0	1	9	147	-0.0023	-2	-3	-46	0	-3.0
3	-2	win	58	0	-192959	22	2	3115460951	11	-1	2	-1	5	-5	-111	0.3401	17	7	16	0	12.0
-3	2	lose	42	0	192959	-22	-2	3115460951	-11	1	-2	1	-5	5	111	-0.3401	-17	-7	-16	0	-12.0
5	26	win	60	-6	1320684	9	-3	3115470596	5	-3	7	-2	-5	2	49	0.1559	6	0	87	0	3.0
-5	-26	lose	40	6	-1320684	-9	3	3115470596	-5	3	-7	2	5	-2	-49	-0.1559	-6	0	-87	0	-3.0
28	171	win	83	-4	-95330562	24	38	3115487104	16	-2	8	5	5	18	292	-0.0969	25	9	-3	0	31.0
-28	-171	lose	17	4	95330562	-24	-38	3115487104	-16	2	-8	-5	-5	-18	-292	0.0969	-25	-9	3	0	-31.0
4	59	win	36	3	-63874860	5	-9	3115513870	-4	1	-4	0	1	8	142	0.3197	-3	-3	-44	0	-2.0
-4	-59	lose	64	-3	63874860	-5	9	3115513870	4	-1	4	0	-1	-8	-142	-0.3197	3	3	44	0	2.0
28	171	win	86	-4	-95330562	16	33	3115592195	17	-2	9	5	5	18	286	-0.2913	28	10	0	0	24.5
-28	-171	lose	14	4	95330562	-16	-33	3115592195	-17	2	-9	-5	-5	-18	-286	0.2913	-28	-10	0	0	-24.5
-5	-59	win	58	-3	63874860	-10	-14	3115620923	4	-1	4	0	-1	-8	-139	0.4199	2	3	41	0	-12.0
5	59	lose	42	3	-63874860	10	14	3115620923	-4	1	-4	0	1	8	139	-0.4199	-2	-3	-41	0	12.0
-2	94	win	62	-16	-35102602	4	-1	3115657671	10	2	-7	2	-3	-5	-2	0.3839	20	8	146	0	1.5
2	-94	lose	38	16	35102602	-4	1	3115657671	-10	-2	7	-2	3	5	2	-0.3839	-20	-8	-146	0	-1.5
7	75	win	33	-15	13712097	-8	20	3115640846	7	0	16	1	-4	0	-56	0.2283	16	-6	305	0	6.0
-7	-75	lose	67	15	-13712097	8	-20	3115640846	-7	0	-16	-1	4	0	56	-0.2283	-16	6	-305	0	-6.0
10	-1	win	65	0	-55176843	8	14	3115657570	14	-3	10	1	-1	6	85	0.1184	11	-1	59	0	11.0
-10	1	lose	35	0	55176843	-8	-14	3115657570	-14	3	-10	-1	1	-6	-85	-0.1184	-11	1	-59	0	-11.0
7	119	win	50	2	5133600	-1	7	3115701263	19	0	1	4	-6	-3	-33	-0.09	21	-9	-99	0	3.0
-7	-119	lose	50	-2	-5133600	1	-7	3115701263	-19	0	-1	-4	6	3	33	0.09	-21	9	99	0	-3.0
-10	22	win	38	3	33107515	-12	-5	3115720297	-12	0	2	-1	0	-9	-217	0.143	-10	-20	-202	0	-8.5
10	-22	lose	62	-3	-33107515	12	5	3115720297	12	0	-2	1	0	9	217	-0.143	10	20	202	0	8.5
6	45	win	83	-4	-11236034	12	8	3115761332	-1	2	-4	1	7	-3	71	-0.5471	-1	14	317	0	10.0
-6	-45	lose	17	4	11236034	-12	-8	3115761332	1	-2	4	-1	-7	3	-71	0.5471	1	-14	-317	0	-10.0
11	75	win	50	-15	13712097	-4	11	3115771061	11	0	19	1	-4	-6	-71	-0.2008	19	-5	312	0	3.5
-11	-75	lose	50	15	-13712097	4	-11	3115771061	-11	0	-19	-1	4	6	71	0.2008	-19	5	-312	0	-3.5
8	119	win	53	2	5133600	19	21	3115805447	20	0	1	4	-6	-3	-24	-0.4173	23	-9	-101	0	20.0
-8	-119	lose	47	-2	-5133600	-19	-21	3115805447	-20	0	-1	-4	6	3	24	0.4173	-23	9	101	0	-20.0
-9	22	win	40	3	33107515	-9	-3	3115842248	-12	0	2	-1	0	-8	-212	-0.3594	-9	-20	-203	0	-6.0
9	-22	lose	60	-3	-33107515	9	3	3115842248	12	0	-2	1	0	8	212	0.3594	9	20	203	0	6.0
6	45	win	85	-4	-11236034	0	1	3115901671	1	2	-4	1	7	-3	67	-0.024	3	14	318	0	0.5
-6	-45	lose	15	4	11236034	0	-1	3115901671	-1	-2	4	-1	-7	3	-67	0.024	-3	-14	-318	0	-0.5
-6	-34	win	47	-2	-53926417	-9	4	3115904141	-10	2	-6	1	-2	13	219	0.092	0	3	56	0	-2.5
6	34	lose	53	2	53926417	9	-4	3115904141	10	-2	6	-1	2	-13	-219	-0.092	0	-3	-56	0	2.5
15	213	win	40	9	-141384744	4	16	3116481771	18	-4	5	1	6	5	-155	0.3505	15	-6	-287	0	10.0
-15	-213	lose	60	-9	141384744	-4	-16	3116481771	-18	4	-5	-1	-6	-5	155	-0.3505	-15	6	287	0	-10.0
17	213	win	50	9	-141384744	23	17	3116534951	20	-4	7	1	6	4	-143	0.4139	17	-6	-286	0	20.0
-17	-213	lose	50	-9	141384744	-23	-17	3116534951	-20	4	-7	-1	-6	-4	143	-0.4139	-17	6	286	0	-20.0
-8	-49	win	36	1	-50249475	-10	-25	3116909612	-8	1	-2	-1	4	-2	0	0.4321	-15	12	162	0	-17.5
8	49	lose	64	-1	50249475	10	25	3116909612	8	-1	2	1	-4	2	0	-0.4321	15	-12	-162	0	17.5
8	49	win	61	-1	50249475	3	-2	3116981316	8	-1	2	1	-4	2	1	-0.0551	14	-12	-162	0	0.5
-8	-49	lose	39	1	-50249475	-3	2	3116981316	-8	1	-2	-1	4	-2	-1	0.0551	-14	12	162	0	-0.5
8	49	win	62	-1	50249475	2	0	3117077292	8	-1	2	1	-4	2	1	0.0418	16	-12	-162	0	1.0
-8	-49	lose	38	1	-50249475	-2	0	3117077292	-8	1	-2	-1	4	-2	-1	-0.0418	-16	12	162	0	-1.0
5	-37	win	37	-2	-109103260	15	4	3117150023	4	-1	4	2	-3	18	296	0.7158	8	2	121	0	9.5
-5	37	lose	63	2	109103260	-15	-4	3117150023	-4	1	-4	-2	3	-18	-296	-0.7158	-8	-2	-121	0	-9.5
0	-224	win	45	-2	30245708	5	-9	3117159487	0	3	-8	1	-13	-8	-109	0.3077	2	7	157	0	-2.0
0	224	lose	55	2	-30245708	-5	9	3117159487	0	-3	8	-1	13	8	109	-0.3077	-2	-7	-157	0	2.0
-1	45	win	62	0	-49568238	5	-10	3117186929	-9	-1	4	-1	1	4	-14	-0.2106	-18	13	138	0	-2.5
1	-45	lose	38	0	49568238	-5	10	3117186929	9	1	-4	1	-1	-4	14	0.2106	18	-13	-138	0	2.5
-5	37	win	61	2	109103260	4	3	3117237435	-4	1	-4	-2	3	-19	-297	0.0612	-10	-2	-120	0	3.5
5	-37	lose	39	-2	-109103260	-4	-3	3117237435	4	-1	4	2	-3	19	297	-0.0612	10	2	120	0	-3.5
1	-45	win	36	0	49568238	-1	4	3117284492	7	1	-4	1	-1	-4	20	0.1604	17	-13	-143	0	1.5
-1	45	lose	64	0	-49568238	1	-4	3117284492	-7	-1	4	-1	1	4	-20	-0.1604	-17	13	143	0	-1.5
-3	139	win	83	-7	-104575516	1	-7	3117328958	-3	-2	0	-2	-6	0	59	0.0236	-8	1	64	0	-3.0
3	-139	lose	17	7	104575516	-1	7	3117328958	3	2	0	2	6	0	-59	-0.0236	8	-1	-64	0	3.0
4	-37	win	38	-2	-109103260	0	7	3117324700	4	-1	4	2	-3	18	292	-0.175	7	2	121	0	3.5
-4	37	lose	62	2	109103260	0	-7	3117324700	-4	1	-4	-2	3	-18	-292	0.175	-7	-2	-121	0	-3.5
-3	139	win	86	-7	-104575516	-13	-2	3117419178	-3	-2	0	-2	-6	-1	61	-0.1029	-6	1	65	0	-7.5
3	-139	lose	14	7	104575516	13	2	3117419178	3	2	0	2	6	1	-61	0.1029	6	-1	-65	0	7.5
1	183	win	43	-15	-109596795	11	-12	3117427691	6	2	-5	3	-4	10	106	0.0976	37	5	-25	0	-0.5
-1	-183	lose	57	15	109596795	-11	12	3117427691	-6	-2	5	-3	4	-10	-106	-0.0976	-37	-5	25	0	0.5
-22	-39	win	33	1	9600335	-18	-29	3117432077	-23	3	-10	-5	1	-7	-126	0.6185	-20	2	156	0	-23.5
22	39	lose	67	-1	-9600335	18	29	3117432077	23	-3	10	5	-1	7	126	-0.6185	20	-2	-156	0	23.5
10	96	win	54	-1	-133338076	16	15	3117466119	14	0	-1	0	3	8	141	0.1628	27	14	159	0	15.5
-10	-96	lose	46	1	133338076	-16	-15	3117466119	-14	0	1	0	-3	-8	-141	-0.1628	-27	-14	-159	0	-15.5
10	274	win	50	6	-84572717	4	9	3117463033	12	-4	5	-3	-1	2	14	0.6446	8	-17	-267	0	6.5
-10	-274	lose	50	-6	84572717	-4	-9	3117463033	-12	4	-5	3	1	-2	-14	-0.6446	-8	17	267	0	-6.5
-1	45	win	60	0	-49568238	5	-2	3117394869	-8	-1	4	-1	1	4	-16	0.1498	-18	13	138	0	1.5
1	-45	lose	40	0	49568238	-5	2	3117394869	8	1	-4	1	-1	-4	16	-0.1498	18	-13	-138	0	-1.5
-2	101	win	50	-1	-61415184	0	-2	3117431107	-1	-1	4	-1	-2	13	156	0.1701	4	6	58	0	-1.0
2	-101	lose	50	1	61415184	0	2	3117431107	1	1	-4	1	2	-13	-156	-0.1701	-4	-6	-58	0	1.0
1	183	win	50	-15	-109596795	0	18	3117497031	7	2	-5	3	-4	11	121	0.3016	38	5	-30	0	9.0
-1	-183	lose	50	15	109596795	0	-18	3117497031	-7	-2	5	-3	4	-11	-121	-0.3016	-38	-5	30	0	-9.0
11	274	win	60	6	-84572717	14	14	3117566878	13	-4	6	-3	-1	3	25	0.6446	11	-17	-268	0	14.0
-11	-274	lose	40	-6	84572717	-14	-14	3117566878	-13	4	-6	3	1	-3	-25	-0.6446	-11	17	268	0	-14.0
9	-115	win	77	1	105896200	13	3	3117652407	9	-2	7	0	1	1	-10	0.5423	12	0	27	0	8.0
-9	115	lose	23	-1	-105896200	-13	-3	3117652407	-9	2	-7	0	-1	-1	10	-0.5423	-12	0	-27	0	-8.0
1	-46	win	45	-1	38455375	29	5	3117665544	-1	3	-4	1	6	4	60	-0.0705	8	-9	-46	0	17.0
-1	46	lose	55	1	-38455375	-29	-5	3117665544	1	-3	4	-1	-6	-4	-60	0.0705	-8	9	46	0	-17.0
2	-101	win	50	1	61415184	8	3	3117727808	1	1	-4	1	2	-12	-117	-0.3453	-3	-6	-64	0	5.5
-2	101	lose	50	-1	-61415184	-8	-3	3117727808	-1	-1	4	-1	-2	12	117	0.3453	3	6	64	0	-5.5
10	96	win	54	-1	-133338076	23	23	3117724659	13	0	0	1	3	9	155	0.194	26	13	146	0	23.0
-10	-96	lose	46	1	133338076	-23	-23	3117724659	-13	0	0	-1	-3	-9	-155	-0.194	-26	-13	-146	0	-23.0
1	-46	win	50	-1	38455375	9	-15	3117786749	0	3	-4	1	6	3	60	0.0998	10	-8	-43	0	-3.0
-1	46	lose	50	1	-38455375	-9	15	3117786749	0	-3	4	-1	-6	-3	-60	-0.0998	-10	8	43	0	3.0
17	-218	win	50	-10	47153475	30	3	3117791692	21	1	-8	0	-1	-51	-453	-0.1941	24	-9	-8	0	16.5
-17	218	lose	50	10	-47153475	-30	-3	3117791692	-21	-1	8	0	1	51	453	0.1941	-24	9	8	0	-16.5
9	-115	win	75	1	105896200	12	9	3117946839	9	-2	7	0	1	1	-8	0.2227	12	0	27	0	10.5
-9	115	lose	25	-1	-105896200	-12	-9	3117946839	-9	2	-7	0	-1	-1	8	-0.2227	-12	0	-27	0	-10.5
-13	218	win	50	10	-47153475	-23	-14	3118112039	-17	-2	8	-1	1	19	-8	-0.0438	-20	0	14	0	-18.5
13	-218	lose	50	-10	47153475	23	14	3118112039	17	2	-8	1	-1	-19	8	0.0438	20	0	-14	0	18.5
